id_key,tdu_company_name,rep_company,product,kwh500,kwh1000,kwh2000,fees_credits,pre_paid,time_of_use,fixed,rate_type,renewable,term_value,cancel_fee,website,special_terms,terms_url,promotion,promotion_desc,facts_url,enroll_url,prepaid_url,enroll_phone,new_customer,min_usage_fees_credits,language,rating,zipcodes,pdf_filepath
22609,AEP TEXAS NORTH COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan,0.095,0.08900000000000001,0.086,,False,False,1.0,Fixed,16.0,36.0,$175.00,,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRWTUSAVER36&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRWTUSAVER36&lang=en,,,,False,False,,4.0,[],data\PDFs\22609-062520-00-56-12.pdf
22594,AEP TEXAS NORTH COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan,0.106,0.1,0.09699999999999999,,False,False,1.0,Fixed,16.0,6.0,$175.00,,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRWTUSAVER6&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRWTUSAVER6&lang=en,,,,False,False,,4.0,[],data\PDFs\22594-062520-00-56-12.pdf
22583,AEP TEXAS NORTH COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan ,0.098,0.092,0.08900000000000001,,False,False,1.0,Fixed,16.0,9.0,$175.00 ,,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRWTUSAVER9&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRWTUSAVER9&lang=en,,,,False,False,,4.0,[],data\PDFs\22583-062520-00-56-13.pdf
22549,AEP TEXAS NORTH COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free e-Plus 18 Choice,0.10300000000000001,0.1,0.098,"
",False,False,1.0,Fixed,100.0,18.0,150.00,,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/090175188224ba8f.pdf,,,,False,False,,4.0,[],data\PDFs\22549-062520-00-56-13.pdf
22518,AEP TEXAS NORTH COMPANY,WTU RETAIL ENERGY ,Price Protection Plan 30,0.09699999999999999,0.08800000000000001,0.084,,False,False,1.0,Fixed,15.0,30.0,135.00,,Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=WTU_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FWNRXXX1037_ENG_20200602.PDF,,,,True,False,,5.0,[],data\PDFs\22518-062520-00-56-14.pdf
22431,AEP TEXAS NORTH COMPANY,SPARK ENERGY LLC,Spark Choice 12,0.11900000000000001,0.115,0.113,,False,False,1.0,Fixed,0.0,12.0,0.00,,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=&ProductID=147094&type=TOS&title=Terms+of+Service,False,,https://www.sparkenergy.com/wp-content/uploads/EFL/WTU-AEPN_SparkChoice12_062420_English.pdf,,,,True,False,,2.0,[],None
22240,AEP TEXAS NORTH COMPANY,Bulb,Simply-Flex,0.085,0.08199999999999999,0.08,,False,False,0.0,Variable,100.0,0.0,0.00,,"Doing good for your budget (and Texas) is easier than ever. At Bulb, we’re proud to supply our members with 100% green energy that is affordable and helps the planet.And it all comes with no annual contracts and no cancellation fees.We're also offering $100 in credit and a $10 donation to Feeding Texas for Essential Workers.To take advantage of this offer visit frontline.bulb.com",https://storage.googleapis.com/bulb-platform-prod-9330-web-us-static-pages/documents/Bulb_Terms_of_Service.pdf,False,,https://storage.googleapis.com/bulb-platform-prod-9330-web-us-static-pages/documents/Bulb_EFL_Legal_AEPN.pdf,,,,False,False,,,[],data\PDFs\22240-062520-00-56-14.pdf
22025,AEP TEXAS NORTH COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free e-Plus Choice,0.142,0.139,0.13699999999999998,,False,False,0.0,Variable,100.0,0.0,0.00,,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/0901751881e90d65.pdf,,,,False,False,,4.0,[],data\PDFs\22025-062520-00-56-14.pdf
22039,AEP TEXAS NORTH COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free Conserve 12 Choice,0.107,0.09300000000000001,0.107,"A flat GME energy charge of 5.177¢ per kWh for the first 1,000 kWh, a flat GME energy charge of 9.23¢ per kWh for usage over 1,000 kilowatts and a monthly base charge of $10.00. The price can only change to reflect actual price changes that are allowed by Public Utility Commission rules due to changes in law or regulatory charges.
",False,False,1.0,Fixed,100.0,12.0,150.00,,"Sign up for 100% Pollution Free Electricity today! The more energy you conserve, the more you’ll save. Choose our Pollution Free Conserve plan and get a lower rate on your first 1,000 kWh of monthly usage. Additional terms and conditions apply. See order confirmation page for details.",https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/0901751881e90b60.pdf,,,,False,True,,4.0,[],data\PDFs\22039-062520-00-56-15.pdf
22013,AEP TEXAS NORTH COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free e-Plus 12 Choice,0.109,0.106,0.10400000000000001,"
",False,False,1.0,Fixed,100.0,12.0,150.00,,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/090175188224ba99.pdf,,,,False,False,,4.0,[],data\PDFs\22013-062520-00-56-15.pdf
21988,AEP TEXAS NORTH COMPANY,CHARIOT ENERGY,Chariot Choice 6,0.12300000000000001,0.11900000000000001,0.11800000000000001,,False,False,1.0,Fixed,100.0,6.0,49.00,,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power.  We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.",https://signup.chariotenergy.com/Home/TOS?productId=26909,False,,https://signup.chariotenergy.com/Home/EFl?productId=26909,,,,False,False,,4.0,[],data\PDFs\21988-062520-00-56-15.pdf
21993,AEP TEXAS NORTH COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free e-Plus 60 Choice,0.092,0.08800000000000001,0.086,"
",False,False,1.0,Fixed,100.0,60.0,300.00,,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/0901751882547e13.pdf,,,,False,False,,4.0,[],data\PDFs\21993-062520-00-56-15.pdf
21792,AEP TEXAS NORTH COMPANY,Discount Power,Value Plus 24,0.098,0.095,0.09300000000000001,,False,False,1.0,Fixed,12.0,24.0,200.00,,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4137.",https://www.discountpowertx.com/files/0901751881e74f73.pdf,False,,https://www.discountpowertx.com/files/09017518825709c7.pdf,,,,True,False,,3.0,[],data\PDFs\21792-062520-00-56-15.pdf
21897,AEP TEXAS NORTH COMPANY,DIRECT ENERGY,Live Brighter 9,0.10300000000000001,0.094,0.09,,False,False,1.0,Fixed,15.0,9.0,135.00,,Take advantage of a competitive energy rate and enjoy 9 months with a great fixed rate for your electricity. Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDNRXXX3444_ENG_20200602.PDF,,,,True,False,,4.0,[],data\PDFs\21897-062520-00-56-16.pdf
21857,AEP TEXAS NORTH COMPANY,CONSTELLATION NEWENERGY INC,36 Month,0.109,0.105,0.10300000000000001,,False,False,1.0,Fixed,16.0,36.0,99.00,,,https://signup.startexpower.constellation.com/Contract/01PD2.pdf/?language=EN,False,,https://signup.startexpower.constellation.com/Contract/01XQE.pdf/?language=EN,,,,False,False,,3.0,[],data\PDFs\21857-062520-00-56-16.pdf
21808,AEP TEXAS NORTH COMPANY,DIRECT ENERGY,Live Brighter 24,0.095,0.086,0.08199999999999999,,False,False,1.0,Fixed,15.0,24.0,135.00,,Take advantage of a competitive energy rate and enjoy 24 months with a great fixed rate for your electricity. Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDNRXXX3443_ENG_20200602.PDF,,,,True,False,,4.0,[],data\PDFs\21808-062520-00-56-16.pdf
21795,AEP TEXAS NORTH COMPANY,DIRECT ENERGY,Live Brighter 12,0.099,0.09,0.086,,False,False,1.0,Fixed,15.0,12.0,135.00,,Take advantage of a competitive energy rate and enjoy 12 months with a great fixed rate for your electricity. Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDNRXXX3442_ENG_20200602.PDF,,,,True,False,,4.0,[],data\PDFs\21795-062520-00-56-16.pdf
21648,AEP TEXAS NORTH COMPANY,GREEN ENERGY EXCHANGE,Texas Green 12 Autopay,0.09300000000000001,0.08900000000000001,0.08800000000000001,,False,False,1.0,Fixed,100.0,12.0,150.00,,100% Renewable- made in Texas!,https://bit.ly/2Umitcc,False,,https://bit.ly/2U0sEUn,,,,False,False,,1.0,[],None
21666,AEP TEXAS NORTH COMPANY,THINK ENERGY,THINK SIMPLE 24 POWER TO CHOOSE ONLINE EXCLUSIVE,0.10099999999999999,0.09699999999999999,0.095,,False,False,1.0,Fixed,6.0,24.0,175.00,,THINK SIMPLE 24 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.,https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP12,False,,https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=AEPWTU&term=24&ZipCode=75153&promocode=tx2ss4qd,,,,True,False,,2.0,[],data\PDFs\21666-062520-00-56-17.pdf
21764,AEP TEXAS NORTH COMPANY,WTU RETAIL ENERGY ,Price Protection Plan 12,0.099,0.09,0.086,,False,False,1.0,Fixed,15.0,12.0,135.00,,Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=WTU_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FWNRXXX1036_ENG_20200602.PDF,,,,True,False,,5.0,[],data\PDFs\21764-062520-00-56-17.pdf
21768,AEP TEXAS NORTH COMPANY,WTU RETAIL ENERGY ,Price Protection Plan 9,0.10300000000000001,0.094,0.09,,False,False,1.0,Fixed,15.0,9.0,135.00,,Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=WTU_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FWNRXXX1035_ENG_20200602.PDF,,,,True,False,,5.0,[],data\PDFs\21768-062520-00-56-17.pdf
21740,AEP TEXAS NORTH COMPANY,FIRST CHOICE POWER ,You Got This 11,0.1,0.091,0.087,,False,False,1.0,Fixed,15.0,11.0,135.00,,Lock in a fixed Texas energy rate for 11 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFNRXXX1245_ENG_20200602.PDF,,,,True,False,,2.0,[],data\PDFs\21740-062520-00-56-17.pdf
21674,AEP TEXAS NORTH COMPANY,CHARIOT ENERGY,Chariot Choice 9,0.113,0.109,0.10800000000000001,,False,False,1.0,Fixed,100.0,9.0,49.00,,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power.  We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.",https://signup.chariotenergy.com/Home/TOS?productId=25382,False,,https://signup.chariotenergy.com/Home/EFl?productId=25382,,,,False,False,,4.0,[],data\PDFs\21674-062520-00-56-18.pdf
21642,AEP TEXAS NORTH COMPANY,Discount Power,Prime Value 36,0.094,0.091,0.08900000000000001,,False,False,1.0,Fixed,12.0,36.0,300.00,,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4137.",https://www.discountpowertx.com/files/09017518809dd16a.pdf,False,,https://www.discountpowertx.com/files/0901751882570991.pdf,,,,True,False,,3.0,[],data\PDFs\21642-062520-00-56-18.pdf
21567,AEP TEXAS NORTH COMPANY,CHARIOT ENERGY,Chariot Choice 24,0.10300000000000001,0.099,0.098,,False,False,1.0,Fixed,100.0,24.0,49.00,,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power.  We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.",https://signup.chariotenergy.com/Home/TOS?productId=26362,False,,https://signup.chariotenergy.com/Home/EFl?productId=26362,,,,False,False,,4.0,[],data\PDFs\21567-062520-00-56-19.pdf
21560,AEP TEXAS NORTH COMPANY,CHARIOT ENERGY,Chariot Choice 36,0.10099999999999999,0.09699999999999999,0.096,,False,False,1.0,Fixed,100.0,36.0,49.00,,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power.  We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.",https://signup.chariotenergy.com/Home/TOS?productId=26919,False,,https://signup.chariotenergy.com/Home/EFl?productId=26919,,,,False,False,,4.0,[],data\PDFs\21560-062520-00-56-19.pdf
21548,AEP TEXAS NORTH COMPANY,CHARIOT ENERGY,Chariot Choice 12,0.10800000000000001,0.10400000000000001,0.10300000000000001,,False,False,1.0,Fixed,100.0,12.0,49.00,,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power.  We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.",https://signup.chariotenergy.com/Home/TOS?productId=26912,False,,https://signup.chariotenergy.com/Home/EFl?productId=26912,,,,False,False,,4.0,[],data\PDFs\21548-062520-00-56-19.pdf
21523,AEP TEXAS NORTH COMPANY,Discount Power,Plus 12,0.10099999999999999,0.098,0.096,,False,False,1.0,Fixed,12.0,12.0,150.00,,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4137.",https://www.discountpowertx.com/files/09017518809dd16a.pdf,False,,https://www.discountpowertx.com/files/090175188258b08c.pdf,,,,True,False,,3.0,[],data\PDFs\21523-062520-00-56-19.pdf
21381,AEP TEXAS NORTH COMPANY,GEXA ENERGY,Gexa Choice Green 10,0.091,0.087,0.086,,False,False,1.0,Fixed,100.0,10.0,150.00,,Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS,False,,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXACHIGRN10&tdspcode=AEP_NORTH,,,,True,False,,3.0,[],data\PDFs\21381-062520-00-56-20.pdf
21272,AEP TEXAS NORTH COMPANY,SPARK ENERGY LLC,Choice 15,0.142,0.131,0.126,,False,False,1.0,Fixed,0.0,15.0,100.00,,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=&ProductID=146172&type=TOS&title=Terms+of+Service,False,,https://www.sparkenergy.com/wp-content/uploads/EFL/CPL_Choice15_062420_English.pdf,,,,True,False,,2.0,[],None
21224,AEP TEXAS NORTH COMPANY,WINDROSE ENERGY,Windrose Saver 24,0.096,0.092,0.09,,False,False,1.0,Fixed,15.0,24.0,150.00,,,https://signup.windroseenergy.com/Home/TOS?productId=4155,False,,https://signup.windroseenergy.com/Home/EFl?productId=107686,,,,True,False,,3.0,[],data\PDFs\21224-062520-00-56-20.pdf
21225,AEP TEXAS NORTH COMPANY,WINDROSE ENERGY,Windrose Saver 12,0.096,0.092,0.09,,False,False,1.0,Fixed,15.0,12.0,125.00,,,https://signup.windroseenergy.com/Home/TOS?productId=89636,False,,https://signup.windroseenergy.com/Home/EFl?productId=112219,,,,True,False,,3.0,[],data\PDFs\21225-062520-00-56-20.pdf
21178,AEP TEXAS NORTH COMPANY,TXU ENERGY,Free Pass 12,0.152,0.139,0.132,,False,True,1.0,Fixed,6.0,12.0,150.00,,Your actual average price per kWh for electricity service will depend on your usage as shown in the EFL. The only circumstance in which the price could change during the 24-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,http://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TNX09FREEP12AB&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=AEPTNC,,,,True,False,,5.0,[],data\PDFs\21178-062520-00-56-20.pdf
21130,AEP TEXAS NORTH COMPANY,GEXA ENERGY,Gexa Choice Green 12,0.09,0.086,0.085,,False,False,1.0,Fixed,100.0,12.0,150.00,,Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS,False,,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXACHIGRN12&tdspcode=AEP_NORTH,,,,True,False,,3.0,[],data\PDFs\21130-062520-00-56-21.pdf
21014,AEP TEXAS NORTH COMPANY,INFUSE ENERGY LLC,Essential Infusion 36,0.091,0.086,0.083,,False,False,1.0,Fixed,19.0,36.0,375.00,,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,False,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202006/EFL-20200624-002706-AEPW-Essential Infusion 36 (English).pdf,,,,True,False,,4.0,[],data\PDFs\21014-062520-00-56-21.pdf
20373,AEP TEXAS NORTH COMPANY,POWER OF TEXAS HOLDINGS INC,Power of Texas 24,0.10300000000000001,0.095,0.091,,False,False,1.0,Fixed,24.0,24.0,150.00,,,https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.English_1a58b0d4-a8bb-4ade-9f69-d306cb7b29b3.pdf,False,,https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN5F24D0DG015_20200427_ENG_86343579-d325-41b2-bb88-1dd342b0af4f.pdf,,,,True,False,,2.0,[],data\PDFs\20373-062520-00-56-21.pdf
20374,AEP TEXAS NORTH COMPANY,POWER OF TEXAS HOLDINGS INC,Power of Texas 12,0.106,0.098,0.094,,False,False,1.0,Fixed,24.0,12.0,150.00,,,https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.English_5bfa6699-34fc-4e8a-9b8d-eeb97c995d42.pdf,False,,https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN5F12D0DG015_20200427_ENG_34d9656f-50a8-44ea-8141-8a2f93a02022.pdf,,,,True,False,,2.0,[],data\PDFs\20374-062520-00-56-21.pdf
