"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"19384","AEP TEXAS NORTH COMPANY","YEP","Sin Compromiso a Largo Plazo AutoPay E-Plan","0.1340","0.1040","0.0980","$9.95 para el uso de menos de 1,000 kWh","False","False","0","Variable","16","1","$0.00","http://www.yeptexas.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRWTUPROMO&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRWTUPROMO&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","TRUE","TRUE","Spanish","4"
"19368","AEP TEXAS NORTH COMPANY","TEXPO ENERGY","Texpo’s Ahorros AutoPay E-Plan ","0.1480","0.1180","0.1120","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","12","175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRWTUF&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRWTUF&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","TRUE","Spanish","4"
"19373","AEP TEXAS NORTH COMPANY","YEP","Tierra Verde 100% Renovable AutoPay E-Plan con Plazo Flexible","0.1410","0.1110","0.1050","$9.95 para el uso de menos de 1,000 kWh","False","False","0","Variable","100","1","0.00","http://www.yeptexas.com/","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRWTUPROMOGREEN&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRWTUPROMOGREEN&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","TRUE","TRUE","Spanish","4"
"19270","AEP TEXAS NORTH COMPANY","CIRRO ENERGY","Smart Simple 24","0.1190","0.1080","0.1030","","False","False","1","Fixed","10","24","200.00","https://www.cirroenergy.com/espanol","Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes","https://www.cirroenergy.com/files/0901751880b58ee8.pdf","False","","https://www.cirroenergy.com/files/090175188253ecc3.pdf","https://www.cirroenergy.com/espanol","","(844) 417-7180","TRUE","FALSE","Spanish","3"
"19354","AEP TEXAS NORTH COMPANY","CIRRO ENERGY","Smart Simple 36 ","0.1160","0.1050","0.1000","","False","False","1","Fixed","12","36","250.00","https://www.cirroenergy.com/espanol","Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes","https://www.cirroenergy.com/files/0901751880b58ee8.pdf","False","","https://www.cirroenergy.com/files/090175188253ecd1.pdf","https://www.cirroenergy.com/espanol","","(844) 417-7180","TRUE","FALSE","Spanish","3"
"19284","AEP TEXAS NORTH COMPANY","YEP","Su Plan de Energía a Precio Fijo AutoPay E-Plan","0.1350","0.1050","0.0990","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","36","175.00","http://www.yeptexas.com/","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRWTUF36&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRWTUF36&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","FALSE","TRUE","Spanish","4"
"19276","AEP TEXAS NORTH COMPANY","YEP","Su Plan de Energía a Precio Fijo AutoPay E-Plan","0.1350","0.1050","0.0990","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","24","175.00","http://www.yeptexas.com/","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRWTUF24&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRWTUF24&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","FALSE","TRUE","Spanish","4"
"19297","AEP TEXAS NORTH COMPANY","SOUTHWEST POWER & LIGHT","Texas Ahorrador a Precio Fijo Autopay E-Plan","0.1180","0.1050","0.0980","","False","False","1","Fixed","16","12","175.00","http://www.southwestpl.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Southwest’s AutoPay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRWTUF12PTC&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRWTUF12PTC&lang=es","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","Spanish","4"
"19338","AEP TEXAS NORTH COMPANY","YEP","YEP Ahorrador de Mes a Mes Autopay E-Plan","0.1170","0.1040","0.0970","","False","False","0","Variable","16","1","0.00","http://www.yeptexas.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRWTUPROMOPTC&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRWTUPROMOPTC&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","TRUE","FALSE","Spanish","4"
"19264","AEP TEXAS NORTH COMPANY","CIRRO ENERGY","Smart Simple 12","0.1270","0.1160","0.1110","","False","False","1","Fixed","10","12","150.00","https://www.cirroenergy.com/espanol","Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes","https://www.cirroenergy.com/files/0901751880b58ee8.pdf","False","","https://www.cirroenergy.com/files/0901751882334c14.pdf","https://www.cirroenergy.com/espanol","","(844) 417-7180","TRUE","FALSE","Spanish","3"
"19250","AEP TEXAS NORTH COMPANY","SOUTHWEST POWER & LIGHT","Texas Ahorrador de Mes a Mes Autopay E-Plan","0.1170","0.1040","0.0970","","False","False","0","Variable","16","1","0.00","http://www.southwestpl.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Southwest’s AutoPay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRWTUPROMOPTC&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRWTUPROMOPTC&lang=es","https://enroll.southwestpl.com","","(866) 941-7975","TRUE","FALSE","Spanish","4"
"19251","AEP TEXAS NORTH COMPANY","YEP","Su Plan de Energía a Precio Fijo AutoPay E-Plan","0.1350","0.1050","0.0990","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","12","175.00","http://www.yeptexas.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRWTUF&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRWTUF&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","FALSE","TRUE","Spanish","4"
"19209","AEP TEXAS NORTH COMPANY","SPARK ENERGY LLC","Sure Saver 6","0.1860","0.1150","0.1400","Receive a credit of $-60.00 if your usage is greater than 999 kWh in a full monthly billing cycle. ","False","False","1","Fixed","12","6","100.00","https://www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/21329/TOS/NoPromo/WTU/Electric/79506","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(19)-3-4_1.pdf","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=79506&productid=21329&commodity=Electric&market=WTU&utilityId=5&promoCode=&brk_source=","","(877) 346-0861","TRUE","TRUE","Spanish","2"
"19131","AEP TEXAS NORTH COMPANY","INFUSE ENERGY LLC","Essential Infusion 9","0.1280","0.1160","0.1100","","False","False","1","Fixed","19","9","175.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-Spanish%20(Resi%20+%20Sm%20Comm).pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200515-235444-AEPW-Essential Infusion 9 (Spanish).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=1004868&promotion=NONE&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE","Spanish","4"
"19114","AEP TEXAS NORTH COMPANY","INFUSE ENERGY LLC","Essential Infusion 24","0.1180","0.1050","0.0990","","False","False","1","Fixed","19","24","300.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-Spanish%20(Resi%20+%20Sm%20Comm).pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202004/EFL-20200429-110557-AEPW-Essential Infusion 24 (Spanish).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=989569&promotion=NONE&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE","Spanish","4"
"19105","AEP TEXAS NORTH COMPANY","THINK ENERGY","THINK SIMPLE 24 POWER TO CHOOSE Promoción exclusiva en linea","0.1240","0.1140","0.1080","","False","False","1","Fixed","6","24","175.00","https://www.mythinkenergy.com/","Inscripcion especial en línea de Think Simple 24 -Sin cargos escondidos-SIN CARGOS MENSUALES - Sin precios variables u otros trucos. Estamos clasificados como A + con el BBB y somos una empresa de 4 estrellas en TrustPilot. Haga clic en el enlace Historial debajo de la calificación de estrellas para revisar y comparar el historial de quejas Esta oferta en línea solo está disponible para nuevos clientes que se inscriban a través del sitio web Power to Choose","https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10/language_pref/es-MX","False","","https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=AEPWTU&term=24&ZipCode=75153&promocode=tx2ss4qd&language_pref=es-MX","https://www.mythinkenergy.com/?promo=tx2ss4qd","","(888) 531-5047","TRUE","FALSE","Spanish","2"
"18987","AEP TEXAS NORTH COMPANY","TXU ENERGY","Solar Advantage 12","0.1700","0.1490","0.1390","","False","False","1","Fixed","100","12","150.00","http://www.txu.com/ptc/SolarAdvantage12","El precio real promedio por kWh para el servicio de electricidad dependerá de su consumo. La única circunstancia en la que el precio podría cambiar durante el plazo mínimo de 12 meses sería para reflejar cambios reales en las leyes o cargos reglamentarios, como se describen en la EFL.","https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA Spanish.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TNXSOLAD1212AB&lang=es&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTNC","http://www.txu.com/ptc/SolarAdvantage12","","(855) 847-6135","TRUE","FALSE","Spanish","5"
"19102","AEP TEXAS NORTH COMPANY","THINK ENERGY","THINK SIMPLE 12 POWER TO CHOOSE Promoción exclusiva en linea","0.1260","0.1160","0.1100","","False","False","1","Fixed","6","12","150.00","https://www.mythinkenergy.com/","Inscripcion especial en línea de Think Simple 12 -Sin cargos escondidos-SIN CARGOS MENSUALES - Sin precios variables u otros trucos. Estamos clasificados como A + con el BBB y somos una empresa de 4 estrellas en TrustPilot. Haga clic en el enlace Historial debajo de la calificación de estrellas para revisar y comparar el historial de quejas Esta oferta en línea solo está disponible para nuevos clientes que se inscriban a través del sitio web Power to Choose","https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10/language_pref/es-MX","False","","https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=AEPWTU&term=12&ZipCode=75153&promocode=tx2ss4qd&language_pref=es-MX","https://www.mythinkenergy.com/?promo=tx2ss4qd","","(888) 531-5047","TRUE","FALSE","Spanish","2"
"18982","AEP TEXAS NORTH COMPANY","TXU ENERGY","Solar Advantage 12","0.1700","0.1490","0.1390","","False","False","1","Fixed","100","12","150.00","http://www.txu.com/ptc/SolarAdvantage12","Your actual average price per kWh for electricity service will depend on your usage as shown in the EFL. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.","https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TNXSOLAD1212AB&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTNC","http://www.txu.com/ptc/SolarAdvantage12","","(855) 847-6135","TRUE","FALSE","English","5"
"19063","AEP TEXAS NORTH COMPANY","MIDAMERICAN ENERGY SERVICES LLC","Generación de Suministro","0.1180","0.1070","0.1020","","False","False","1","Fixed","10","24","$20 por cada mes restante","http://www.midamericanenergyservices.com","","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2938&planId=5835&typeId=4","False","","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2938&planId=5835&typeId=2","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/Offers?ProgramId=2938","","(800) 342-3346","FALSE","FALSE","Spanish","5"
"19064","AEP TEXAS NORTH COMPANY","MIDAMERICAN ENERGY SERVICES LLC","Generación de Suministro","0.1180","0.1080","0.1030","","False","False","1","Fixed","10","12","$20 por cada mes restante","http://www.midamericanenergyservices.com","","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2938&planId=5834&typeId=4","False","","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/GetDocument?programId=2938&planId=5834&typeId=2","https://www.midamericanenergyservices.com/ResidentialSmallBusiness/Offers?ProgramId=2938","","(800) 342-3346","FALSE","FALSE","Spanish","5"
"18953","AEP TEXAS NORTH COMPANY","TXU ENERGY","Simple Value 12","0.1400","0.1190","0.1090","","False","False","1","Fixed","6","12","150.00","http://www.txu.com/ptc/simplevalue12","Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.","https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TNXSIMVL1212AF&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTNC","http://www.txu.com/ptc/simplevalue12","","(855) 847-6135","TRUE","FALSE","English","5"
"18794","AEP TEXAS NORTH COMPANY","INFUSE ENERGY LLC","Essential Infusion 9","0.1280","0.1160","0.1100","","False","False","1","Fixed","19","9","175.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202005/EFL-20200515-235444-AEPW-Essential Infusion 9 (English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=1004868&promotion=NONE&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE","English","4"
"18766","AEP TEXAS NORTH COMPANY","INFUSE ENERGY LLC","Essential Infusion 24","0.1180","0.1050","0.0990","","False","False","1","Fixed","19","24","300.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202004/EFL-20200429-110557-AEPW-Essential Infusion 24 (English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=989569&promotion=NONE&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE","English","4"
